Page,Users,Sessions,Users_%_of_Total,Pageviews,Unique_Pageviews,Entrances,Bounce_Rate
/submit/ess-dive-6ed92c4f305edb6-20180604T155619542,1,0,0.000085,1,1,0,null
/download/fileDownload.htm?logicalFileId=4b3cebca-d496-11de-892a-00c0f03d5b7c,1,1,0.000085,1,1,1,0
/view/urn:uuid:fd0d4c63-04d8-4ebb-91b1-2aeaea5dfc2b,1,0,0.000085,3,1,0,null
/submit/doi:10.18739/A2VZ6V,1,0,0.000085,1,1,0,null
/projects/autonomous_ice_mass_balance_buoys_for_an_arctic_observing_network.html,1,1,0.000085,2,1,1,0
/view/ess-dive-8c0779e4f3ed341-20180716T234812410,1,0,0.000085,4,3,0,null
/profile/http://orcid.org/0000-0002-6316-0058/s=settings/s=groups,1,0,0.000085,1,1,0,null
/catalog/portals/ITEX-AON,1,0,0.000085,5,1,0,null
/catalog/view/resource_map_doi:10.18739/A2P55DH6K,1,0,0.000085,2,1,0,null
/view/arctic-data.6213.5,1,0,0.000085,4,1,0,null
/catalog/view,1,0,0.000085,1,1,0,null
/view/doi:10.18739/A2N872Z6R,1,0,0.000085,1,1,0,null
/view/ess-dive-96b83d82e16f56c-20181019T204936299,1,0,0.000085,2,1,0,null
/catalog/submit/urn:uuid:5de23437-1afa-4413-a4f9-0fa82b1b77a8,1,0,0.000085,4,3,0,null
/view/urn:uuid:a93a0245-3b26-40a1-aa34-0ec579a63e54,1,0,0.000085,2,1,0,null
/view/doi:10.3334/CDIAC/FFE.MONTHLYISOMASS.2009,1,0,0.000085,1,1,0,null
/view/doi:10.3334/CDIAC/OTG.NDP064,1,0,0.000085,1,1,0,null
/contact/John Burkhart/project.html,1,1,0.000085,1,1,1,1
/catalog/submit/urn:uuid:e4fab533-dba1-4b55-8c1a-5065b0451a6f,1,0,0.000085,1,1,0,null
/catalog/view/urn:uuid:3f437bd7-8a4f-484d-8481-9eb6b95289c9,1,0,0.000085,1,1,0,null
/view/doi:10.5065/D6610XDP,1,0,0.000085,1,1,0,null
/catalog/view/resource_map_urn:uuid:9e3f2e8e-0941-4aa1-a4d6-2f6f5ba83b62,1,0,0.000085,1,1,0,null
/catalog/view/doi:10.5065/D6WS8RBJ,1,1,0.000085,1,1,1,0
/catalog/view/urn:uuid:e6a9ef18-abf8-469e-8e90-7b3607938b33,1,0,0.000085,2,1,0,null
/view/urn:uuid:f140a866-aff8-4545-9bf4-1644d6ab7092,1,0,0.000085,1,1,0,null
/catalog/view/urn:uuid:cfcfa7af-485d-43db-8f7d-a6f2be227926.,1,1,0.000085,1,1,1,1
/view/urn:uuid:0e70acb6-4769-4167-b40e-88b9395ebfa3,1,0,0.000085,1,1,0,null
/view/urn:uuid:9bfee166-0ecd-451e-9652-35f988004a74,1,0,0.000085,1,1,0,null
/catalog/view/doi:10.18739/A2FT0G,1,0,0.000085,1,1,0,null
/catalog/quality/urn:uuid:1e86e368-3d45-44dd-b8e9-781a05233448,1,0,0.000085,1,1,0,null
/catalog/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/20000/8,1,1,0.000085,1,1,1,1
/catalog/quality/urn:uuid:381b9b32-dcea-4fe4-96b0-c9d7f245f801,1,0,0.000085,1,1,0,null
/view/urn:uuid:fe574543-5599-4773-a913-fd9594eb0111,1,0,0.000085,1,1,0,null
/view/urn:uuid:2cbb0789-4ff0-4b87-8a6c-b3841473a7da,1,0,0.000085,2,1,0,null
/catalog/view/urn:uuid:da010724-e87c-441f-9cda-5d029411a6e4,1,1,0.000085,2,2,1,0
/catalog/view/urn:uuid:2276cdf0-fb68-4cdb-9d59-3568d8ba4983,1,0,0.000085,3,2,0,null
/catalog/submit/urn:uuid:01e409c8-d976-404b-8302-0c6d4d2db256,1,0,0.000085,1,1,0,null
/view/urn:uuid:17074232-31db-421c-809d-99e717a92036,1,0,0.000085,1,1,0,null
/download/fileDownload.htm?fileAccessPointId=ecd120d9-67ee-47e1-8bb9-4fcb717c3dc0,1,0,0.000085,1,1,0,null
/view/urn:uuid:b631a90c-d6df-46b2-be61-6d3f9bd83867,1,0,0.000085,6,1,0,null
/view/doi:10.3334/CDIAC/OTG.NDP067,1,0,0.000085,6,1,0,null
/catalog/view/urn:uuid:91c83bcc-4b84-43ce-ae52-ac61f4a9d813,1,0,0.000085,1,1,0,null
/catalog/submit/urn:uuid:2309f62e-42d0-41d4-81ab-c6e983e58dd9,1,0,0.000085,1,1,0,null
/view/urn:uuid:9fe13a03-6b54-4919-82f9-82d7e8204c18,1,0,0.000085,1,1,0,null
/view/ess-dive-5408124d66189be-20180731T193026620629,1,0,0.000085,1,1,0,null
/view/resource_map_doi:10.18739/A23639,1,0,0.000085,1,1,0,null
/view/urn:uuid:da6faff8-9eff-4663-9ca0-e98a6a7b4539,1,0,0.000085,1,1,0,null
/view/doi:10.5065/D6RN35W5,1,0,0.000085,1,1,0,null
/view/resource_map_urn:uuid:7d1d62fd-1afa-4032-a6a9-43368122cca7,1,0,0.000085,1,1,0,null
/view/urn:uuid:7756bf1d-ce58-4296-a176-83fba9b826de,1,0,0.000085,2,1,0,null
/view/urn:uuid:55e54906-349c-4ffa-be79-7e583acb43e9,1,0,0.000085,1,1,0,null
/quality/urn:uuid:4266296b-eaa8-43c2-b113-f1597a217e49,1,0,0.000085,1,1,0,null
/view/doi:10.18739/A2334N,1,0,0.000085,3,1,0,null
/catalog/view/urn:uuid:83f8fced-37f7-4936-ba2f-7f8cdc3cec72,1,0,0.000085,3,1,0,null
/catalog/view/resourceMap_arctic-data.9548.2,1,0,0.000085,4,2,0,null
/catalog/view/urn:uuid:3700f978-b833-4186-b7c8-4af45d115cab.,1,1,0.000085,1,1,1,1
"/translate_c?depth=1&hl=ru&prev=search&rurl=translate.google.ru&sl=en&sp=nmt4&u=https://arcticdata.io/&xid=17259,15700022,15700105,15700124,15700149,15700168,15700173,15700195,15700201&usg=ALkJrhg9T0nYUpkxVRZ37GLdpIGWV51pPQ",1,1,0.000085,1,1,1,0
/catalog/view/resource_map_doi:10.18739/A2FW9K,1,0,0.000085,2,1,0,null
/catalog/view/urn:uuid:5d8ea46c-c44b-4a79-88a6-fe0be6aefb34,1,0,0.000085,5,1,0,null
"/profile/CN=PASTA-GMN,O=LTER,ST=New Mexico,C=US",1,0,0.000085,2,1,0,null
/catalog/view/urn:uuid:33194bb8-5529-410d-9b4e-732b98b9aafb,1,0,0.000085,5,1,0,null
/view/doi:10.5065/D6930RBB,1,0,0.000085,1,1,0,null
/catalog/view/doi:10.18739/A25717N0X,1,0,0.000085,1,1,0,null
/catalog/submit/urn:uuid:1609a207-0f39-4123-bb08-e4c8e1476f07,1,1,0.000085,2,2,1,0
/view/urn:uuid:c6b9c0a5-9b9e-4baa-b364-d3a9d0fbf9aa,1,0,0.000085,2,1,0,null
/catalog/view/resource_map_urn:uuid:df3002b4-23be-4004-a073-53c399c76522,1,0,0.000085,2,2,0,null
/view/urn:uuid:27a96faa-2b06-4d7a-85c4-237b31574494,1,0,0.000085,2,1,0,null
/view/ess-dive-4a00bbe8403ec29-20180326T130733342403,1,0,0.000085,1,1,0,null
/view/urn:uuid:5f148520-3fc6-4865-ae17-f764100d7cf1,1,0,0.000085,1,1,0,null
/catalog/view/urn:uuid:07c348ec-8ec2-4554-ba14-52402c3db896,1,0,0.000085,8,1,0,null
/quality/arctic-data.10495.4,1,0,0.000085,1,1,0,null
/catalog/submit/urn:uuid:99298558-978b-4799-8f12-a9c7d4c682fa,1,0,0.000085,1,1,0,null
/catalog/view/doi:10.18739/A2T24T,1,1,0.000085,1,1,1,1
/catalog/view/uuid:a296886a-e69c-4d04-b79f-026f31a9671b,1,0,0.000085,2,1,0,null
/catalog/view/resource_map_urn:uuid:b495742c-2957-485f-b9cf-94fceeb5b564,1,0,0.000085,1,1,0,null
/view/resource_map_doi:10.18739/A2DG60,1,0,0.000085,1,1,0,null
/submit/ess-dive-07d2ca384ce63c7-20180523T161713463,1,0,0.000085,1,1,0,null
/share/modify/arctic-data.10000.1,1,0,0.000085,2,1,0,null
/catalog/view/urn:uuid:6a850ad0-ace1-4dd3-a216-a9f8ad043a88,1,1,0.000085,6,4,1,1
/catalog/view/urn:uuid: f783f072-e5e0-454c-9c9d-136935e1cb7c,1,1,0.000085,1,1,1,0
/view/urn:uuid:c74be588-f56a-43eb-a642-6950915ced53,1,1,0.000085,5,2,1,0
/catalog/view/urn:uuid:d11ab4a8-4ea0-4d5d-9aa4-2e5919a73c81,1,1,0.000085,1,1,1,1
/view/doi:10.18739/A2P84N,1,0,0.000085,3,1,0,null
/?customize_changeset_uuid=a06e8dac-e8ce-419a-a3f8-7fcae2d49f59&customize_theme=aurora&customize_messenger_channel=preview-0,1,1,0.000085,1,1,1,1
/view/ess-dive-9764f823594e21d-20180704T212250005,1,0,0.000085,1,1,0,null
/view/ess-dive-619cb21fb8e06be-20180704T210305475,1,0,0.000085,1,1,0,null
/view/doi:10.18739/A2B24G,1,0,0.000085,1,1,0,null
/catalog/view/resource_map_doi:10.18739/A2CV4BS43,1,0,0.000085,1,1,0,null
/view/urn:uuid:2ef96612-eb07-4d40-8903-649f6106ccae,1,0,0.000085,1,1,0,null
/submit/ess-dive-7c34ad17b85feb4-20180328T155119461098,1,0,0.000085,1,1,0,null
/data/page/27,1,0,0.000085,1,1,0,null
/view/doi:10.5065/D68913X7,1,0,0.000085,1,1,0,null
/dataset-highlights/?preview_id=908&preview_nonce=33144b7845&_thumbnail_id=-1&preview=true,1,1,0.000085,24,2,1,0
/catalog/submit/urn:uuid:ce2d27af-a191-441c-ab93-b0ffb6f0104d,1,0,0.000085,1,1,0,null
/submit/urn:uuid:46df9f93-5efc-4bbe-a489-38305541a06c,1,0,0.000085,1,1,0,null
/?customize_changeset_uuid=d5a7b3f4-983c-4d80-b571-250837b2ae18&customize_theme=aurora&customize_messenger_channel=preview-8,1,0,0.000085,1,1,0,null
/submit/doi:10.3334/CDIAC/GLOBAL_METHANE_BUDGET_2016_V1.1,1,0,0.000085,3,1,0,null
/catalog/quality/urn:uuid:6355a5ac-f818-4381-8342-484ec9e9718f,1,0,0.000085,1,1,0,null
/view/urn:uuid:16d5bdbf-4ec0-4278-bfdc-3177231cc8fb,1,0,0.000085,2,1,0,null
/catalog/view/urn:uuid:299cc813-4d30-4774-846b-c155c2fe58ba,1,0,0.000085,1,1,0,null
/upcoming-data-science-training-for-arctic-researchers/?fbclid=IwAR0MiXNWjK0Gem_g_wvHT-7qRuQUWsK47Brgc_LKRSNogcxYsne6QP968iQ,1,1,0.000085,1,1,1,1
/catalog/view/doi:10.5065/D6XP7303,1,1,0.000085,1,1,1,1
/catalog/view/urn:uuid:9b29c7ff-628e-49c2-ad29-339da2a8539b,1,3,0.000085,5,4,3,0
/catalog/view/doi:10.5065/D6M32SXX,1,1,0.000085,1,1,1,1
/catalog/submit/urn:uuid:bcc25a4f-25b8-49b8-8d82-26a2d25a6fa9,1,0,0.000085,1,1,0,null
/view/ess-dive-0919a7c263b2c65-20180810T154142348452,1,0,0.000085,1,1,0,null
/catalog/view/urn:uuid:4ca7e08e-6b95-4a4c-97ac-5be6afc9a48b,1,0,0.000085,14,2,0,null
/view/doi:10.18739/A2563X</a><br>,1,0,0.000085,1,1,0,null
/view/urn:uuid:8851460b-713b-413b-a011-113a076dd266,1,0,0.000085,4,2,0,null
/catalog/submit/urn:uuid:cd6b060d-1715-4cd0-a522-92ae9be46722,1,0,0.000085,1,1,0,null
/catalog/view/urn:uuid:44b66d02-1bdc-4091-a49e-e28222dc3cd7,1,0,0.000085,2,1,0,null
/view/resource_map_doi:10.18739/A2T95M,1,0,0.000085,1,1,0,null
/catalog/view/resource_map_doi:10.18739/A2F490,1,0,0.000085,1,1,0,null
/view/doi:10.6073/pasta/9b73897fb9c007cbe3e616adfd1fee15,1,0,0.000085,1,1,0,null
/quality/doi:10.18739/A23G9B,1,0,0.000085,1,1,0,null
/view/doi:10.18739/A23C0W,1,0,0.000085,1,1,0,null
/catalog/quality/doi:10.18739/A2DN3ZX08,1,0,0.000085,1,1,0,null
/share/modify/arctic-data.14666.1,1,0,0.000085,1,1,0,null
/catalog/quality/urn:uuid:4f7b76bb-02f0-408e-8a80-5f949e0077ed,1,0,0.000085,1,1,0,null
/quality/urn:uuid:31594477-7f26-4aa1-a5b8-5c6770044566,1,0,0.000085,1,1,0,null
/catalog/view/resource_map_urn:uuid:95a7ecb5-bffa-4ffc-a59f-0ebfe9e3cb7c,1,0,0.000085,2,1,0,null
/view/urn:uuid:a36fc09a-7efa-463c-a98f-78a5fb7496da,1,1,0.000085,2,2,1,0
/catalog/view/resource_map_urn:uuid:cb19d21b-fb49-42e0-925e-d74f7b322ead,1,0,0.000085,1,1,0,null
/download/fileDownload.htm?logicalFileId=701302a4-bc7f-11e4-ab1a-00c0f03d5b7c,1,0,0.000085,1,1,0,null
/catalog/view/urn:uuid:7789360d-c12b-44b6-816f-319837789cb3,1,0,0.000085,5,2,0,null
/catalog/view/urn:uuid:9361710f-0086-4526-ac8c-cb1bfb612793,1,1,0.000085,1,1,1,1
/view/urn:uuid:84276deb-95c1-4f99-a1ae-e795cd6fbee3,1,0,0.000085,2,1,0,null
/share/modify/arctic-data.6187.3,1,0,0.000085,2,1,0,null
/catalog/quality/urn:uuid:87c2443b-200c-4b37-a347-c4d3b6f0c6fb,1,0,0.000085,1,1,0,null
/projects/collaborative_research_seasonality_of_circumpolar_tundra_-_ocean_and_atmosphere_controls_and_effects_on_energy_and_carbon_budgets.html,1,1,0.000085,1,1,1,1
/view/doi:10.18739/doi:10.5065/D6CJ8BNJ,1,0,0.000085,2,1,0,null
/submit/ess-dive-58e841adc169066-20180322T055429354,1,0,0.000085,1,1,0,null
/share/modify/doi:10.18739/A2K89M,1,0,0.000085,2,1,0,null
/catalog/quality/urn:uuid:3fa3fe79-de38-4297-bc39-330123ea7d3d,1,0,0.000085,2,2,0,null
/view/doi:10.18739/A2P55DG5N,1,0,0.000085,5,1,0,null
/view/urn:uuid:efbf5ebc-6880-47f7-8d5e-7c0777adb90b?ref=moreLikeThis,1,2,0.000085,2,2,2,0
/view/arctic-data.14080.1,1,0,0.000085,1,1,0,null
/view/testUpdateSystemMetadata_MutableAccessPolicy_2017731312848,1,0,0.000085,1,1,0,null
/catalog/view/urn:uuid:1ff420a1-26de-49a0-afbd-49fd1344956c.,1,1,0.000084,1,1,1,1
/share/modify/autogen.2016032221505672563.5,1,0,0.000084,2,1,0,null
/view/urn:uuid:288cf25d-711c-4239-8ec8-20d9b37c76e5,1,0,0.000084,2,1,0,null
/view/urn:uuid:829b6481-e2d6-4e81-8462-eb06a94012a6,1,0,0.000084,3,2,0,null
/submit/ess-dive-c01251cdac74e52-20181109T180112916,1,0,0.000084,1,1,0,null
/catalog/quality/urn:uuid:db526b2f-c18e-4ce6-a4ea-95cab15a5138,1,0,0.000084,1,1,0,null
/catalog/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/20015/10,1,1,0.000084,1,1,1,1
/view/urn:uuid:0c28834f-bc7f-42db-ad87-1c9908948f7e)<br>,1,0,0.000084,2,2,0,null
/catalog/view/urn:uuid:2e0e147a-56d5-44f0-b813-cbcc1b89f98a,1,0,0.000084,1,1,0,null
/catalog/view/urn:uuid:4894852f-65b4-4111-9b3e-1156823ce883,1,0,0.000084,3,1,0,null
/catalog/quality/urn:uuid:8518ab48-26a9-4e13-a587-8856f2265723,1,0,0.000084,1,1,0,null
/catalog/quality/urn:uuid:aa3a9833-6fc8-4262-8c83-4c52ef14adc1,1,0,0.000084,1,1,0,null
/view/ess-dive-4c9d29686ed69e6-20180328T155351716579,1,0,0.000084,1,1,0,null
/catalog/view/urn:uuid:ea5fa60c-8aa8-492c-abff-176531fc190b,1,1,0.000084,1,1,1,1
/catalog/view/urn:uuid:68f9b2da-9d5c-4ef5-bee1-1dbfb2afb2f7,1,0,0.000084,2,1,0,null
/catalog/view/urn:uuid:2947d890-1ab7-4fd2-be97-0ba111f3a8dd,1,0,0.000084,2,1,0,null
/dataset-highlights/?preview_id=878&preview_nonce=f9c2edf410&_thumbnail_id=-1&preview=true,1,0,0.000084,1,1,0,null
/view/ess-dive-43cadd0f2e0d65d-20180328T124613592452,1,0,0.000084,3,1,0,null
/catalog/view/urn:uuid:456f3af3-1a14-4c30-a8a2-4d7ddc6c610f,1,0,0.000084,1,1,0,null
/catalog/quality/doi:10.18739/A22H33,1,0,0.000084,1,1,0,null
/view/doi:10.18739/A2GC9Q,1,0,0.000084,1,1,0,null
/view/doi:10.18739/A20C4SJ5K,1,0,0.000084,6,3,0,null
/catalog/view/urn:uuid:56a260c2-b8dc-4e8a-aed1-21a283b13bf0,1,1,0.000084,2,1,1,0
/submit/ess-dive-a56b896d6c1d653-20180319T194715199,1,0,0.000084,1,1,0,null
/catalog/view/doi:10.18739/A2N58CM5V,1,0,0.000084,2,1,0,null
/catalog/view/urn:uuid:888d0fe3-ed44-4822-8f8c-491bae37059b,1,0,0.000084,6,1,0,null
/view/urn:uuid:83adab49-274a-482c-8b5a-e96c6a2443a3,1,0,0.000084,1,1,0,null
/catalog/view/resource_map_doi:10.18739/A2154DP14,1,0,0.000084,1,1,0,null
/view/resource_map_doi:10.18739/A2ZZ3N,1,0,0.000084,2,1,0,null
/redirect.html?link=http://www.udel.edu/Geography/calm/,1,1,0.000084,1,1,1,1
/catalog/submit/urn:uuid:2d32329b-9a03-421f-9102-d4d0d67e8516,1,0,0.000084,1,1,0,null
/catalog/data/query=doi:10.18739/A22Z12P4,1,0,0.000084,1,1,0,null
/catalog/quality/urn:uuid:e86bb583-283f-4cc6-83c1-26689c7359ac,1,0,0.000084,1,1,0,null
/catalog/view/resource_map_urn:uuid:522e7b54-386c-488f-a523-af1a318a4a31,1,0,0.000084,6,4,0,null
/catalog/quality/urn:uuid:328fc6dd-7bd0-4314-8024-5cbed6dd478f,1,0,0.000084,2,2,0,null
/?fbclid=IwAR0BuE5ZL7OkVJPrcTsIV-f0usrl8sVAJ9lFwR6B-7tny-Lpq5hJByInBZk,1,1,0.000084,1,1,1,1
/view/urn:uuid:33e71825-a88f-4f37-9293-b8ebb09c193c,1,0,0.000084,3,1,0,null
/submit/ess-dive-2f8202e4c0f5ffa-20181117T211012644,1,0,0.000084,1,1,0,null
/catalog/view/urn:uuid:7c89a010-42fe-4d4f-989c-71cf83cf6e4c.,1,1,0.000084,1,1,1,1
/catalog/view/urn:uuid:cea74f6b-c417-4be8-8cb9-5fc431b7c68f,1,0,0.000084,3,1,0,null
/catalog/view/resourceMap_arctic-data.9690.1,1,0,0.000084,2,2,0,null
/catalog/view/resource_map_doi:10.18739/A2Q23R013,1,0,0.000084,3,2,0,null
/view/ess-dive-c1e756deeb546c9-20180402T150351433486,1,0,0.000084,1,1,0,null
/catalog/view/urn:uuid:a33858bd-ebd1-4d1b-9e6a-55e3aa79454c,1,0,0.000084,2,1,0,null
/view/urn:uuid:fdb6b216-45c3-4e9a-8363-895973ba832a,1,0,0.000084,3,2,0,null
/catalog/profile/http://orcid.org/0000-0002-9882-3632,1,0,0.000084,4,1,0,null
/blog/2019/11/arctic-data-centers-data-science-training/?preview_id=1679&preview_nonce=404259cb52&post_format=standard&_thumbnail_id=1782&preview=true,1,1,0.000084,1,1,1,1
/catalog/view/doi:10.18739/A2ZC7RT5K,1,0,0.000084,1,1,0,null
/catalog/submit/urn:uuid:dd6e737b-2200-4eca-84b7-fb0f34cae500,1,0,0.000084,1,1,0,null
/download/fileDownload.htm?logicalFileId=3f8c3955-f38d-11e4-8d59-00c0f03d5b7c,1,1,0.000084,2,1,1,0
/catalog/view/doi:10.18739/A26T0GX25,1,0,0.000084,3,2,0,null
/view/doi:10.3334/CDIAC/ATG.12,1,1,0.000084,1,1,1,0
/catalog/view/resource_map_doi:10.18739/A2CN6Z10F,1,0,0.000084,1,1,0,null
/catalog/view/urn:uuid:698b3532-5722-4e68-9d6f-231d001ccc34,1,0,0.000084,1,1,0,null
/view/doi:10.5065/D67S7KTG,1,0,0.000084,1,1,0,null
/catalog/view/resource_map_doi:10.18739/A2SQ29,1,0,0.000084,2,2,0,null
/catalog/view/doi:10.5065/D67D2S9J,1,1,0.000084,1,1,1,1
/view/resource_map_urn:uuid:e113f454-959d-47bb-9c08-b788212d0c34,1,0,0.000084,1,1,0,null
/view/urn:uuid:aacf3751-240d-412f-812d-11e275ba9eb7.,1,0,0.000084,1,1,0,null
/view/resource_map_urn:uuid:dec2b6a1-5412-4127-b7f8-86a5a9e1c743,1,0,0.000084,1,1,0,null
/quality/urn:uuid:ef1feed0-9057-4afb-963e-03769a0b3e85,1,0,0.000084,2,1,0,null
/view/urn:uuid:c1d2bec6-25cc-440c-85aa-730540348852,1,0,0.000084,2,1,0,null
/quality/arctic-data.14543.1,1,0,0.000084,1,1,0,null
/view/doi:10.18739/A2FN8S,1,0,0.000084,1,1,0,null
/catalog/view/urn:uuid:d31e0069-493f-4c13-aeff-5921ad7bc1f1.,1,1,0.000084,1,1,1,1
/view/urn:uuid:1c7d8a38-5898-4109-9852-d3c1ec9fde8b,1,0,0.000084,1,1,0,null
/view/urn:uuid:32a8b724-f4e9-42c2-b2f7-67b46db0c8c3,1,0,0.000084,9,1,0,null
/profile/http://orcid.org/0000-0002-6396-5622,1,0,0.000084,5,1,0,null
/view/doi:10.18739/A2F54F,1,0,0.000084,3,2,0,null
/catalog/quality/urn:uuid:eaa830c9-0433-4de2-96e0-0b8fdba4e32d,1,0,0.000084,1,1,0,null
/catalog/view/urn:uuid:55f2329e-4ae1-43e8-baf9-6792f8a39b4c,1,0,0.000084,1,1,0,null
/catalog/view/urn:uuid:a310e3b4-e6e5-407b-8e82-a97c63fc05cd.,1,1,0.000084,1,1,1,1
/share/modify/arctic-data.7792.1,1,0,0.000084,1,1,0,null
/view/urn:uuid:cf53969c-4570-4dff-9939-df74b37eb12b,1,1,0.000084,1,1,1,0
/view/urn:uuid:f22d43c1-f439-4371-97a5-0ae4670ba840,1,0,0.000084,8,1,0,null
/metacatui/view/urn:uuid:1abf4211-bee7-4571-a224-1001bae71b14,1,0,0.000084,1,1,0,null
/?s=CALON,1,0,0.000084,1,1,0,null
/view/urn:uuid:d112ec15-84b0-42cb-8e17-eefb00c42d62,1,0,0.000084,14,1,0,null
/view/urn:uuid:96186358-052d-4e2e-8b98-21b4dbd4e0e6,1,1,0.000084,3,2,1,0
/catalog/view/urn:uuid:8faf9d94-a5ba-4f3c-bf23-fd0f8ef75d2f,1,0,0.000084,3,1,0,null
/view/doi:10.5065/D6T151SB,1,1,0.000084,1,1,1,1
/view/urn:uuid:0cc27572-7906-41ae-ac49-d7d597881e51,1,0,0.000084,3,1,0,null
/submit/ess-dive-351e5ddaa74018c-20180717T102500055589,1,0,0.000084,1,1,0,null
/profile/http://orcid.org/0000-0001-7553-6692/s=settings/s=groups,1,0,0.000084,1,1,0,null
/view/doi:10.5065/D60Z71B4,1,0,0.000084,1,1,0,null
/social-scientific-data-workshop/?customize_changeset_uuid=5d0aa2a0-e390-422a-9a53-f9f6dd73d73c&customize_theme=aurora&customize_messenger_channel=preview-2&customize_autosaved=on,1,0,0.000084,1,1,0,null
/view/arctic-data.9806.1.,1,1,0.000084,1,1,1,0
/catalog/view/resource_map_doi:10.18739/A22C77,1,0,0.000084,1,1,0,null
/contact/Jennifer Francis/project.html,1,1,0.000084,2,1,1,0
/view/ess-dive-ad396618f644c00-20180511T165058953154,1,0,0.000084,1,1,0,null
/catalog/view/doi:10.5065/D6222RTV,1,1,0.000084,1,1,1,1
/catalog/view/urn:uuid:1db21928-db97-4094-8786-0abe6e3e5938,1,0,0.000084,1,1,0,null
/submit/ess-dive-16c38e2ac44a09d-20180730T132530164305,1,0,0.000084,1,1,0,null
/view/doi:10.5194,1,0,0.000084,1,1,0,null
/catalog/view/urn:uuid:2d6c7992-9100-49ea-bd8b-f08dfb5948a5,1,1,0.000084,1,1,1,0
/view/doi:10.5065/D64X55W3,1,0,0.000084,1,1,0,null
/catalog/view/urn:uuid:a8f60e5b-10b6-46f2-b5dc-02730a513e09,1,0,0.000084,2,1,0,null
/catalog/view/doi:10.18739/A2J79Z,1,0,0.000084,1,1,0,null
/view/resource_map_urn:uuid:64a136c7-8dae-49a8-99b5-caae7c5b2675,1,0,0.000084,1,1,0,null
/catalog/view/resource_map_urn:uuid:a380ad02-8bcf-44b6-becc-0391d4b11575,1,0,0.000084,3,2,0,null
/view/doi:10.18739/A2KM11,1,0,0.000084,3,2,0,null
/catalog/view/urn:uuid:d40791ce-5deb-4a93-8a9d-515d2e8f2053,1,0,0.000084,1,1,0,null
/catalog/submit/urn:uuid:284d519d-d0bd-4c15-8f2c-95ad07fcae1e,1,0,0.000084,2,2,0,null
/share/modify/arctic-data.14295.1,1,0,0.000084,1,1,0,null
/view/resourceMap_arctic-data.3956.1,1,0,0.000084,1,1,0,null
/view/urn:uuid:126433d4-1d52-41b0-99a6-5e172c240cad,1,0,0.000084,2,2,0,null
/catalog/view/urn:uuid:06394ddb-d091-454f-9d2e-c493ab45e9df,1,0,0.000084,1,1,0,null
/catalog/quality/urn:uuid:70dac0d0-3e9a-4507-80c2-766d2d0c692d,1,0,0.000084,7,5,0,null
/download/fileDownload.htm?fileAccessPointId=e03a6514-8359-4336-8249-32521fc3187b,1,0,0.000084,1,1,0,null
/view/resource_map_urn:uuid:085be1bc-74c9-4e47-aecc-c8568e6629c4,1,1,0.000084,1,1,1,1
/catalog/view/doi:10.18739/A2SS07,1,0,0.000084,1,1,0,null
/catalog/submit/urn:uuid:592fbd9d-428d-4b89-a0f8-9fde28fcc57d,1,0,0.000084,1,1,0,null
/quality/ess-dive-8414819e95838d9-20181128T233526943,1,0,0.000084,1,1,0,null
/catalog/portals/SASAP,1,0,0.000084,1,1,0,null
/view/doi:10.18739/A2DV75,1,0,0.000084,3,2,0,null
/view/doi:10.1594/PANGAEA.727049,1,0,0.000084,1,1,0,null
/view/resource_map_doi:10.18739/A27W9Q,1,0,0.000084,3,1,0,null
/catalog/submit/urn:uuid:74adf6a7-2cbf-4b97-b210-b69eecd68838,1,0,0.000084,1,1,0,null
/catalog/view/resource_map_doi:10.18739/A2Q23R140,1,0,0.000084,1,1,0,null
/catalog/quality/urn:uuid:cf7df58c-a29f-4f2c-9136-d141b56bb43c,1,0,0.000084,1,1,0,null
/catalog/quality/doi:10.18739/A27S7HS89,1,0,0.000084,1,1,0,null
/catalog/quality/urn:uuid:b954b7b5-b86c-47e4-881b-7fcb4f889eff,1,0,0.000084,3,1,0,null
/catalog/view/urn:uuid:36eb0954-311f-4072-b502-1d659fd293f0,1,0,0.000084,1,1,0,null
/catalog/submit/urn:uuid:b80cc85c-bfc8-4e12-808d-45c390a505a9,1,0,0.000084,1,1,0,null
/catalog/view/urn:uuid:893a09fc-8dd2-45c0-8c59-d2b3cf510b97,1,0,0.000084,2,1,0,null
/catalog/view/resource_map_doi:10.18739/A2KK94D0R,1,0,0.000084,1,1,0,null
/catalog/view/urn:uuid:7e40e45e-b4db-419c-b138-7b5fdddc1f1c,1,0,0.000084,2,1,0,null
/catalog/view/doi:10.18739/A2K09V,1,0,0.000084,2,1,0,null
/catalog/view/urn:uuid:163ae7fd-a0af-4dcc-bc55-66bf99995,1,1,0.000084,1,1,1,0
/catalog/view/urn:uuid:beaab28e-f21b-4dcd-9c27-7657e7857af3,1,0,0.000084,3,1,0,null
/view/urn:uuid:92b50f65-a47b-4a4e-a496-34324c309b7c,1,0,0.000084,3,2,0,null
/view/resource_map_doi:10.18739/A20531,1,0,0.000084,1,1,0,null
/share/modify/arctic-data.14769.1,1,0,0.000084,1,1,0,null
/share/modify/doi:10.18739/A2562J,1,1,0.000084,2,2,1,0
